link.citation,con.taxonomy,res.taxonomy,foodweb.name,,,,,,
Cattin Blandenier (2004),Dolichopus nubilius,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolichopus nubilius,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Haematopota sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Bathyphantes gracilis,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Bathyphantes setiger,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Satilatlas britteni,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Sympetrum sanguineum,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Gnathonarium dentatum,Hypostenus latifrons,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Salticidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Episyrphus balteatus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Salticidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pachygnatha sp,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Antistea elegans,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Deltocephalinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Deltocephalinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Pentatomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Pentatomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Pachybrachius sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolichopus nubilius,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Agelenidae,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Swammerdamella brevicornis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Ceratopogonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Leptoceridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromus sp,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Leptoceridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Phlaeothripidae phyto,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Phlaeothripidae pred,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lycosidae,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Lepidoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Sarcophagidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Deltocephalinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Pentatomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Natrix natrix,Microtus agrestis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Lycosidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pirata piraticus,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Araeoncus humilis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Meioneta rurestris,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Trichopterna thorelli,Hypostenus latifrons,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Bathyphantes gracilis,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Bathyphantes setiger,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Satilatlas britteni,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Linyphiidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Larinioides sp,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Cecidomyiidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Sternorrhyncha,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Pherbina coryleti,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Empididae,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Ephydridae,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Philodromidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Lema melanopus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Ceratopogonidae,Microtus agrestis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Sphaerocidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Sepedon spinipes,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pachygnatha sp,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Lema melanopus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Meioneta rurestris,Edaphus blŸhweissi,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araeoncus humilis,Edaphus blŸhweissi,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lycosidae,Edaphus blŸhweissi,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Linyphiidae,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Thomisidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Thomisidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Episyrphus balteatus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Agelenidae,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Haplothrips sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Haplothrips sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Leptoceridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Haematopota sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Antistea elegans,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromus sp,Deltocephalinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromus sp,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Dolomedes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Lepidoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnatha pinicola,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Edaphus blŸhweissi,Poduromorpha,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Edaphus blŸhweissi,Sminthuridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolichopus nubilius,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Bathyphantes gracilis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Bathyphantes setiger,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Satilatlas britteni,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Swammerdamella brevicornis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Zygoptera,Leptoceridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pirata tenuitarsis,Pirata sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Bathyphantes gracilis,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Bathyphantes setiger,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Satilatlas britteni,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Lema melanopus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Sepedon spinipes,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Marpissa sp,Clubiona sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Gongylidiellum murcidum,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Tipula sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Limnia paludicola,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Ceratopogonidae,Natrix natrix,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Gnathonarium dentatum,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Larinioides sp,Limnia paludicola,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Marpissa sp,Sphaerocidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromus sp,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Salticidae,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Empididae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Ephydridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Pherbina coryleti,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolichopus nubilius,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Antistea elegans,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Tibellus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Sternorrhyncha,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
