link.citation,con.taxonomy,res.taxonomy,foodweb.name,,,,,,
Cattin Blandenier (2004),Pirata sp,Thomisidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Nestus carbonarius,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Hahniidae,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Antistea elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Nestus carbonarius,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Arctosa leopardus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Pachybrachius sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa sp,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lycosidae,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Proctotrupoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Bryaxis sp,Acari phyto,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Bryaxis sp,Acari pred,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Meligethes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ceratopogonidae,Locustella naevia,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Sitticus caricis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Platystethus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Stilicus rufipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Nestus carbonarius,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Erigone dentipalpis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Herina germinationis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Pachybrachius sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Pirata sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa leopardus,Lycosidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Herina parva,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Lycosidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Antistea elegans,Insecta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Natrix natrix,Microtus agrestis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneidae,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Erigone dentipalpis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Drosophilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Pachybrachius sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Hahniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Linyphiidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Oligochaeta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ensifera,Acrididae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Antistea elegans,Bidessus unistriatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Coleoptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa leopardus,Pardosa prativaga,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Insecta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Herina germinationis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneidae,Aprostocetus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Pirata sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Chrysotus cilipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pardosa prativaga,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa sp,Pirata sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Herina parva,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Elateridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Sepedon spinipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Cytilus sericeus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Bidessus unistriatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zelotes sp,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chrysotus cilipes,Hybotidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Araeoncus humilis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Gongylidiellum murcidum,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Thomisidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Sepedon spinipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa leopardus,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata piraticus,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Dipogon sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Episyrphus balteatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Sitticus caricis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lycosidae,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Chloropidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Coleoptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona sp,Proctotrupoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Bryaxis sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Limnephilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Zygoptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Myllaena dubia,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Elateridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Limnia paludicola,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Agriotes lineatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zelotes sp,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Erigone dentipalpis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Dipogon sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Episyrphus balteatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Agraecina striata,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata tenuitarsis,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Sarcophagidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Ceratopogonidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Tettigoniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sitticus caricis,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Sarcophagidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Pirata piraticus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Cicadella viridis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Limnephilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ceratopogonidae,Natrix natrix,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneidae,Chrysotus cilipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Salticidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Tettigoniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa leopardus,Pardosa sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Tibellus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Myllaena dubia,Bryaxis sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Aphidina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Stagnicola corvus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Platystethus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Stilicus rufipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coronella austriaca,Anguis fragilis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Hahniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Linyphiidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Dolomedes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Erigone dentipalpis,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Salticidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Hybotidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Antistea elegans,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Ceratopogonidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Cryptobium fracticorne,Lycosidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Evarcha arcuata,Araneae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Nestus ruralis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Dipogon sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Episyrphus balteatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata piraticus,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Salticidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Nestus ruralis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa sp,Heteroptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Chloropidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chrysotus cilipes,Ceratopogonidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Evarcha arcuata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Limnephilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Dipogon sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
